,turbine,blade1actual,blade1set,blade2actual,blade2set,blade3actual,blade3set,expected power,gearbearing int temp,power,production,gearbox bearing temp,rotor bearing 2 temp,rotor speed,state and fault,generating outboard bearing temp,hub temp,shaft bearing temp,tip speed,tip speed ratio,tower accel,wind dir,wind speed,yaw dev
9506,WTG-J,85.00001526,85,85.00017548,85,85.0003891,85,2369.648926,-3278.5,-9.38560009,1904310,57.04806519,-3.700000048,0,External Curtailment,42.99367905,17.24429512,41.20941925,2.286761522,0,66.46889496,147.6244202,9.495014191,0.375579834
9650,WTG-J,1.664049029,1.614296317,1.690261483,1.644948125,1.575712085,1.525321364,49.93389511,-3278.5,-12.07758236,1922138,49.11101913,-3.700000048,7.44192934,OnLine,27.7847023,11.05594635,28.26131821,51.36226273,15.72885513,71.86855316,347.9516602,3.146347761,5.712234497
9794,WTG-J,7.063325882,7.108828545,7.101373196,7.139480114,7.011924744,7.019853592,2701.593506,-3278.5,2817.141846,1965630,69.34446716,-3.700000048,13.45667648,OnLine,56.01642227,17.81648445,44.20711136,89.07479095,8.189014435,66.41436768,351,11.00980759,0.261629343
9938,WTG-J,5.975761414,5.94401741,5.998456955,5.974670887,5.886379242,5.855041504,2815.791504,-3278.5,2864.102783,1999773,69.72846222,-3.700000048,13.59785652,OnLine,51.11700821,20.05471992,44.46295547,90.02693176,7.066789627,108.0968704,172.8401489,12.78218555,8.159851074
10082,WTG-J,3.307829142,3.260184765,3.342747211,3.290836573,3.214498758,3.171209812,2646.072021,-3278.5,2825.974121,2022205,68.14598846,-3.700000048,13.47829628,OnLine,49.711483,16.80319595,38.46138,88.7538681,8.612141609,104.5961151,343.3411255,10.42036533,2.658874512
10226,WTG-J,-0.833063304,-0.821440697,-0.807424545,-0.790788889,-0.922815681,-0.91041559,510.2180481,-3278.5,538.0735474,2046270,62.22123718,-3.700000048,8.295722008,OnLine,45.22149277,23.83958054,41.54307175,52.64402008,10.21513939,67.40270233,16,5.350057602,0.726234555
10370,WTG-J,1.759976029,-0.455428302,1.795567513,-0.424776495,1.663533211,-0.544403195,19.90620232,-3278.5,-10.49531364,2054782,60.92670822,-3.700000048,7.278105736,OnLine,40.01079178,20.86903191,40.03590012,46.94350815,21.89569664,130.5772705,232.4769135,2.211800337,4.523086548
10514,WTG-J,-0.80494988,-0.778334737,-0.784262836,-0.747682929,-0.892663419,-0.86730963,882.6792603,-3278.5,884.1838379,2065322,62.89527512,-3.700000048,9.643259048,OnLine,37.55039597,20.7963047,36.03343964,64.21559906,10.08077145,19.85035706,22.76722336,6.38279295,0.676404774
10658,WTG-J,2.458787918,3.035573959,-0.486224145,-0.424409628,2.757934809,2.133900881,2109.770752,-3278.5,2593.113037,2082169,69.94734192,-3.700000048,13.48911667,OnLine,60.5,25.81693077,46.55832291,88.86936951,10.12847137,83.32800293,1.312586308,8.850992203,1.202627897
10802,WTG-J,12.86256313,12.88288784,12.89612198,12.91353989,12.78194141,12.79391289,2656.909668,-3278.5,746.6087646,2100225,60.45397568,-3.700000048,10.98547268,OnLine,38.00395203,19.68119812,40.56822968,71.38162231,6.979168415,67.8894577,177.0643768,10.45164871,7.805603504
10946,WTG-J,52.91056442,52.76916122,52.93233109,52.79981232,52.81675339,52.68018723,14.5534544,-3278.5,-11.32576084,2126063,49.21626282,-3.700000048,0.341636717,RunUp,27.84693527,16.22692108,30.56347275,2.06463623,0,52.03992844,348.9836121,1.617050409,3.016387939
11090,WTG-J,12.3447876,12.78533363,11.07046413,10.97600842,13.46363163,13.12226677,2650.699707,-3278.5,1632.429199,2152659,61.97742081,-3.700000048,13.34615993,OnLine,38.63961411,17.92442322,40.41219711,90.63093567,8.492170334,227.7702179,159.8173676,10.47533226,5.402884483
