,turbine,date & time,op time,blade1actual,blade1set,blade2actual,blade2set,blade3actual,blade3set,down time,expected power,gearbearing int temp,power,production,gearbox bearing temp,rotor bearing 2 temp,rotor speed,state and fault,generating outboard bearing temp,hub temp,shaft bearing temp,tip speed,tip speed ratio,tower accel,wind dir,wind speed,yaw dev
21746,WTG-J,17-Feb-22 23:10:00,8778663,1.535948992,1.611580729,1.567631721,1.643120289,1.485576391,1.559697986,3232281,23.85464478,-3278.5,-10.67474174,2877574,47.77389526,-3.700000048,3.754452944,RunUp,20.9558506,8.95645237,25.61777878,25.02104759,9.392644882,13.77897549,173.5799103,2.650516033,5.579910278
21890,WTG-J,18-Feb-22 23:10:00,8856663,-0.869603157,-0.69944942,-0.835973859,-0.667909861,-0.888609886,-0.751332223,3232281,1412.066284,-3278.5,1532.983521,2908122,64.55474854,-3.700000048,11.3638134,OnLine,41.13589859,9.991380692,36.19145966,77.96060181,10.03319263,60.31454849,19.04272079,7.522031307,0.911342084
22034,WTG-J,19-Feb-22 23:10:00,8937211,18.87530518,18.99950027,18.91371727,19.03104019,18.84073067,18.94761848,3232281,2784.5354,-3278.5,490.2949219,2933200,62.92969131,-3.700000048,9.524068832,OnLine,34.6932869,16.02348518,32.70829391,61.56081772,5.591337204,93.36833954,341,11.32422447,1.551182628
22178,WTG-J,20-Feb-22 23:10:00,8993119,7.696087837,7.717980862,7.728572845,7.749520302,7.643310547,7.666098118,3232281,2785.966797,-3278.5,2430.411865,2966884,68.68830872,-3.700000048,13.46669579,OnLine,53.6068306,20.79154015,42.09999847,89.57015228,7.751880646,175.7470398,315.5053101,11.63038445,3.085734844
22322,WTG-J,21-Feb-22 23:10:00,9060583,-0.847723782,-0.844836175,-0.82605046,-0.813296616,-0.877724111,-0.896718979,3232281,1187.34314,-3278.5,1344.650635,3013471,68.88063812,-3.700000048,10.39726067,OnLine,58.09999847,23.81270981,45.42862701,71.39096069,10.00141525,173.7084961,125.66362,7.064311504,20.35678101
22466,WTG-J,22-Feb-22 23:10:00,9147202,6.229008675,6.323023319,6.268778324,6.354576111,6.179563522,6.271105766,3232281,2405.733887,-3278.5,2353.572021,3067729,60.46019363,-3.700000048,13.38900089,OnLine,29.05741882,2.077482939,31.84290314,87.7672348,9.019740105,118.7662735,160.8872375,9.65019989,1.112762451
22610,WTG-J,23-Feb-22 23:10:00,9233808,-0.354950637,-0.564595342,-0.327558666,-0.533055782,-0.397945106,-0.616478145,3232281,379.6087036,-3278.5,377.0873108,3105867,58.92260361,-3.700000048,7.489456177,OnLine,17.32856369,1.992786765,24.37783813,50.65894699,10.22598743,62.39545822,215.0858307,4.864554882,15.91416931
22754,WTG-J,24-Feb-22 23:10:00,9315353,-0.825235605,-0.391037703,-0.792012632,-0.35767892,-0.876555383,-0.441116393,3232281,704.4501343,-3278.5,1382.861694,3116237,61.45243073,-3.700000048,10.81438828,OnLine,19.02553177,3.183950186,23.58954811,69.38540649,12.11608887,47.84444809,192.0635529,5.95109272,0.859773755
22898,WTG-J,25-Feb-22 23:10:00,9393903,1.157011747,1.172465682,1.183024883,1.204005241,1.10085547,1.120582938,3232281,127.2475967,-3278.5,158.1248627,3122612,56.48872757,-3.700000048,7.511645794,OnLine,20.49999809,5.906992912,24.16481972,52.0557518,13.75711918,32.12188721,226.8716431,3.650804281,12.12835693
23042,WTG-J,26-Feb-22 23:10:00,9445241,69.30355835,69.76499939,69.34401703,69.76499939,69.32173157,69.76499939,3232281,5.662678719,-3278.5,-3.057954311,3127521,34.50147629,-3.700000048,0,OK,20.27496529,8.486753464,19.52338219,0,0,12.31205654,163.2509766,0.703508198,11.74902344
23186,WTG-J,27-Feb-22 23:10:00,9510952,1.24500823,1.287749648,1.278890491,1.360325456,1.192430735,1.276901722,3232281,2177.32251,-3278.5,2256.611816,3143716,65.36212158,-3.700000048,13.31351852,OnLine,37.37083817,13.20868397,35.24478912,88.73127747,9.809174538,129.3702698,8.370440483,8.979661942,0.830897033
23330,WTG-J,28-Feb-22 23:10:00,9587495,4.296515465,4.209869385,1.103384018,1.721230268,1.250932097,0.693390369,3232281,2232.310791,-3278.5,2643.256592,3166665,69.18585205,-3.700000048,13.4416256,OnLine,57.8792572,20.37664413,43.05934906,87.633461,9.880039215,97.62165833,15.53340149,9.114498138,1.121327162
23474,WTG-J,01-Mar-22 23:10:00,9655989,7.548335075,7.507092476,7.585561752,7.538632393,7.500203133,7.455209732,3234998,2249.475098,-3278.5,2452.323486,3184839,69.72719574,-3.700000048,13.49472046,OnLine,56.20767593,24.17500496,43.59252548,88.48789215,9.79901123,64.64118958,19.92800331,9.158062935,3.085089684
23618,WTG-J,02-Mar-22 23:10:00,9733524,2.609632969,2.642182112,2.639131546,2.67372179,2.555287123,2.590299368,3234998,2478.999023,-3278.5,2309.822266,3205860,68.17536163,-3.700000048,13.4782486,OnLine,54.76924896,24.94474411,46.54221725,88.94107056,9.183979034,43.74847412,354.2391663,9.767139435,4.76083374
23762,WTG-J,03-Mar-22 23:10:00,9802007,85.015625,76.13801575,85.01779175,76.13801575,85.00032043,76.13801575,3234998,2713.136475,-3278.5,-2.54565239,3229826,58.62998962,-3.700000048,0.239632055,External Curtailment,52.50960159,27.62207031,43.53469086,0.700817704,0,11.83386612,333.9096069,10.71573353,7.090393066
23906,WTG-J,04-Mar-22 23:10:00,9857100,17.608675,17.63973045,17.62971115,17.67127037,17.56170845,17.58784866,3234998,2820,-3278.5,898.4344482,3258399,56.76455307,-3.700000048,11.54700565,OnLine,42.21669006,22.15226173,38.95195389,76.67871857,5.630923748,136.9549103,334.5054626,13.53516102,9.448425293
24050,WTG-J,05-Mar-22 23:10:00,9920539,-0.788857341,-0.66620183,-0.787857771,-0.678121448,-0.852244377,-0.752884328,3234998,1720.366455,-3278.5,1609.207275,3287811,60.61398315,-3.700000048,11.69250965,OnLine,48.41621017,18.94990158,43.92470551,75.28055573,9.523601532,99.21871185,159.0441742,8.109269142,5.955825806
24194,WTG-J,06-Mar-22 23:10:00,10006178,2.106686592,2.097950697,2.139208078,2.121811152,2.091324568,2.120798111,3234998,2150.697998,-3278.5,2480.257813,3320917,63.71969986,-3.700000048,13.40088272,OnLine,25.49999809,3.32331562,32.0331459,89.24884796,9.97604847,87.87818146,127.364563,8.937566757,6.561607361
24338,WTG-J,07-Mar-22 23:10:00,10037665,1.744392753,1.483528972,1.76097393,1.515068531,1.674740791,1.431646228,3240025,130.9377899,-3278.5,100.1732407,3332688,40.21010971,-3.700000048,7.487925529,OnLine,18.38527489,5.212333679,14.9638319,51.44149017,13.60656261,20.83648109,209.6309662,3.672924519,5.045397282
24482,WTG-J,08-Mar-22 23:10:00,10074366,1.509108067,1.559460878,1.537137866,1.591000438,1.462778091,1.507578135,3240808,56.33432388,-3278.5,16.59292793,3334278,40.56414413,-3.700000048,7.501647949,OnLine,19.57757378,10.97401237,19.1992569,49.84950256,16.7015667,43.30722046,313.6018982,2.981992483,3.389010668
45074,WTG-J,30-Jul-22 00:10:00,21499175,-0.837430358,-0.538533926,-0.813124835,-0.970442355,-0.912892222,-1.053864717,3329402,1079.513428,-3278.5,959.1326904,8592432,60.78393936,-3.700000048,9.883151054,OnLine,35.74263382,27.18219566,41.96801758,68.37414551,9.538454056,42.39704895,209.5774536,6.89165163,11.42254639
45218,WTG-J,31-Jul-22 00:10:00,21555550,-0.848780036,-0.807097852,-0.813482761,-0.775558293,-0.900870979,-0.858980596,3329402,1267.168457,-3278.5,1457.351318,8603314,63.50647354,-3.700000048,11.41271591,OnLine,39.65028763,29.88783455,41.12451172,74.59877777,10.37195683,61.40908051,260,7.350522041,0
45362,WTG-J,01-Aug-22 00:10:00,21637114,-0.862027943,-0.783614755,-0.805391908,-0.813288689,-0.90515244,-0.948298216,3329402,1146.114258,-3278.5,1178.147827,8632416,63.91568375,-3.700000048,10.63309288,OnLine,42.93506241,31.0846405,45.991642,69.98701477,9.935692787,68.11416626,280.3409119,7.113144398,4.659088135
45506,WTG-J,02-Aug-22 00:10:00,21723734,4.324635506,4.312835693,4.355014801,4.344375134,4.270911217,4.26095295,3329402,2693.690918,-3278.5,2842.844482,8678612,69.14894867,-3.700000048,13.51534176,OnLine,44.73510742,36.93154526,52.63379669,88.19395447,8.386096001,85.01955414,329.1427307,10.71453857,2.36151433
45650,WTG-J,03-Aug-22 00:10:00,21810348,3.33771348,3.224333048,3.35844183,3.255872726,3.281005859,3.172450304,3329402,1941.262939,-3278.5,2670.442627,8733858,69.31835175,-3.700000048,13.47621346,OnLine,47.30583191,39.98616791,55.07937622,90.0979538,10.35544968,230.0848694,318.636322,8.675439835,1.363677979
45794,WTG-J,04-Aug-22 00:10:00,21896968,1.2549088,1.290372849,1.319720149,1.321912408,1.204545617,1.238490105,3329402,1864.768066,-3278.5,2335.895508,8789103,69.24059296,-3.700000048,13.47668076,OnLine,50.29319,40.98574829,55.21416855,88.83969879,10.51064587,168.7429504,309.7390137,8.544917107,7.861783028
45938,WTG-J,05-Aug-22 00:10:00,21981562,2.572469473,2.589241266,2.599058867,2.620780945,2.521241665,2.537358522,3329402,2739.578369,-3278.5,2856.344482,8825225,69.35410309,-3.700000048,13.5755434,OnLine,44.79571915,35.90593719,51.92776489,88.95420074,8.26613903,120.6175308,263.0411682,10.89373589,1.438232422
46082,WTG-J,06-Aug-22 00:10:00,22068183,3.245256424,3.327574492,3.277605772,3.35911417,3.195582867,3.275691748,3329402,2347.625977,-3278.5,2816.796143,8865383,69.69999695,-3.700000048,13.52677345,OnLine,48.54058838,39.11124039,53.63783264,88.62290192,9.444859505,94.02423096,327,9.545430183,0
46226,WTG-J,07-Aug-22 00:10:00,22153780,-0.783971071,-0.778107762,-0.744650006,-0.746568263,-0.830808401,-0.829990566,3329402,1595.89563,-3278.5,2028.453491,8920642,68.88948059,-3.700000048,12.8889389,OnLine,46.9816246,38.85704422,53.78040695,84.31647491,10.68078136,105.4838562,314.269104,8.016294479,6.81735754
46370,WTG-J,08-Aug-22 00:10:00,22240393,-0.923454463,-0.946752012,-0.743478954,-0.769212782,-0.856542826,-0.878396332,3329402,655.8040161,-3278.5,1391.728394,8957771,68.10869598,-3.700000048,11.40599632,OnLine,46.99588776,38.89438248,51.58937836,77.21366882,12.77233887,175.659256,319.3781128,5.961788654,2.621887207
46514,WTG-J,09-Aug-22 00:10:00,22303798,-0.860932529,-0.838178933,-0.771403313,-0.806639373,-0.852002978,-0.890061736,3329639,1613.671265,-3278.5,1830.103271,8977725,66.07290649,-3.700000048,12.33716869,OnLine,42.38759613,32.93950272,48.27722549,79.3473053,10.26473045,57.12240219,196.5480652,8.01486969,3.954310894
46658,WTG-J,10-Aug-22 00:10:00,22369275,85.01432037,83.00306702,84.98550415,83.00306702,84.99674225,83.00306702,3329639,3.617554188,-3278.5,-1.843796849,8989475,53.99550629,-3.700000048,0.29792437,Weather Outage,39.57983398,35.97380066,42.60225296,0,0,25.17044449,299.5529785,0.404798061,142.5529785
46802,WTG-J,11-Aug-22 00:10:00,22399828,1.366624355,1.056391358,1.425594568,1.087930918,1.350875974,1.004508615,3329639,152.4844971,-3278.5,179.3468323,8992156,60.89398956,-3.700000048,7.508052826,OnLine,43.84371948,37.06187439,44.13022995,51.17403412,12.8487463,14.28449631,270.530365,3.872736931,0.46963501
46946,WTG-J,12-Aug-22 00:10:00,22464266,-0.842969179,-0.755290866,-0.800803661,-0.723751307,-0.914636195,-0.807173669,3329639,720.4420776,-3278.5,1720.710693,9005138,68.95386505,-3.700000048,12.18965721,OnLine,43.86211014,35.83575058,48.06255722,82.98907471,13.29183769,143.765976,242.3989716,6.099366188,10.60102844
47090,WTG-J,13-Aug-22 00:10:00,22529731,-0.024829634,-0.019201178,0.008834265,0.012338382,-0.077782035,-0.07108397,3329639,2042.82666,-3278.5,2154.716309,9024550,68.69999695,-3.700000048,13.15172577,OnLine,43.38994217,35.01289368,48.84217834,86.40829468,9.928461075,128.5301056,286.9134521,8.821170807,0.170596927
47234,WTG-J,14-Aug-22 00:10:00,22610306,-0.80384177,-0.837892532,-0.793810189,-0.806352973,-0.855111837,-0.889775336,3329639,1852.145508,-3278.5,2017.07373,9043619,67.93710327,-3.700000048,12.74877834,OnLine,45.5306282,36.84906006,48.81040573,82.79920197,10.0107193,142.1256104,301,8.465084076,0.777453363
47378,WTG-J,15-Aug-22 00:10:00,22695883,-0.844732404,-0.170970276,-0.812070727,-1.254061103,-0.902269423,-1.110328197,3329639,934.6801758,-3278.5,1109.060913,9068707,66.69999695,-3.700000048,10.52745056,OnLine,47.42822266,38.70492554,50.7570076,72.70864105,10.48873997,96.13394928,320.7893066,6.66920042,1.45405674
47522,WTG-J,16-Aug-22 00:10:00,22713319,84.97620392,85,85.00106812,85,84.97959137,85,3329639,2818.946777,-3278.5,-1.814023137,9078733,46.22157669,-3.700000048,0,Repair,40.56735611,36.86739349,37.98971176,0,0,10.130723,-30,14.0208683,33.01528168
47666,WTG-J,17-Aug-22 00:10:00,22713319,85.02580261,85,85.00139618,85,85.02187347,85,3329639,2236.932129,-3278.5,-1.684887648,9078733,39.19858932,-3.700000048,0,Repair,29.12981033,34.04176331,34.10534668,0,0,24.21875954,131.6329346,9.191850662,128.6329346
47810,WTG-J,18-Aug-22 00:10:00,22713319,85.0258255,85,85.00140381,85,85.02186584,85,3329639,691.1288452,-3278.5,-1.624713778,9078733,32.6763382,-3.700000048,0,Repair,23.55225563,26.70602417,26.50390434,0,0,3.817376614,-146.4995117,5.959168434,150.4158783
47954,WTG-J,19-Aug-22 00:10:00,22713319,85.02580261,85,85.00141907,85,85.02186584,85,3329639,1206.061768,-3278.5,-1.689839244,9078733,35.34391403,-3.700000048,0,Repair,28.78594589,29.97519684,27.72367668,0.398512095,0,24.0494709,-51.76348114,7.192174435,54.76348114
48098,WTG-J,20-Aug-22 00:10:00,22713319,85.0258255,85,85.00139618,85,85.02183533,85,3329639,2663.834961,-3278.5,-1.864534974,9078733,37.49803543,-3.700000048,0,Repair,32.86682892,31.95452881,29.5628643,0,0,9.942700386,-43.0190506,10.53476334,45.8336792
48242,WTG-J,21-Aug-22 00:10:00,22713319,85.02579498,85,85.00141144,85,85.02189636,85,3329639,2815.022705,-3278.5,-1.759083867,9078733,37.52906036,-3.700000048,0.211255088,Repair,31.7900753,31.65825462,29.4198761,3.01837182,0.305740863,40.36787796,45.36711502,12.51563644,42.36711502
48386,WTG-J,22-Aug-22 00:10:00,22713319,85.02576447,85,85.00140381,85,85.02188873,85,3329639,226.5648499,-3278.5,-1.647809148,9078733,32.47052002,-3.700000048,0,Repair,24.73547173,25.02247429,25.63233376,0,0,3.817376614,102,4.244487762,98.73743439
48530,WTG-J,23-Aug-22 00:10:00,22713319,85.02577209,85,85.00136566,85,85.02188873,85,3329639,2802.2771,-3278.5,-1.755609393,9078733,35.16199112,-3.700000048,0,Repair,28.71920395,31.73241615,27.77685928,0,0,47.28809357,-78.8872757,11.87017727,81.8872757
48674,WTG-J,24-Aug-22 00:10:00,22713319,85.02575684,85,85.00138092,85,85.02186584,85,3329639,1512.766113,-3278.5,-1.901833892,9078733,36.54405975,-3.700000048,0,Repair,29.9207592,32.92839813,29.53486824,0,0,8.016489983,-116.3212662,7.828338623,119.752594
48818,WTG-J,25-Aug-22 00:10:00,22713319,85.0258255,85,85.00138855,85,85.02188873,85,3329639,2003.473145,-3278.5,-1.714430451,9078733,38.50571823,-3.700000048,0,Repair,33.12254333,34.79524231,31.21816635,0,0,16.03297997,-70.74749756,8.74532032,73.65756226
48962,WTG-J,26-Aug-22 00:10:00,22713319,85.02578735,85,85.00138855,85,85.02186584,85,3329639,2532.34082,-3278.5,-1.737332344,9078733,39.114254,-3.700000048,0,Repair,34.0936203,35.7983551,31.70846939,0,0,17.77726936,-85.51720428,9.956654549,87.91871643
49106,WTG-J,27-Aug-22 00:10:00,22713319,85.0258255,85,85.00139618,85,85.02190399,85,3329639,2408.910156,-3278.5,-1.818404555,9078733,40.01183319,-3.700000048,0,Repair,35.42248535,34.87243271,32.01294327,0,0,27.86684799,-68.17753601,9.643368721,70.40657043
49250,WTG-J,28-Aug-22 00:10:00,22713319,85.02574921,85,85.00137329,85,85.02187347,85,3329639,2818.195313,-3278.5,-1.908400416,9078733,38.70599365,-3.700000048,0.022381524,Repair,33.64891434,33.83099747,31.17466545,0,0,40.08245468,110.008934,15.48779869,107.7340851
49394,WTG-J,29-Aug-22 00:10:00,22713319,85.02579498,85,85.00137329,85,85.02189636,85,3329639,2549.941406,-3278.5,-1.785730958,9078733,34.4932251,-3.700000048,0,Repair,27.98401833,27.82953262,28.2469902,2.173675299,0,47.80978394,-49.62947845,10.11309338,51.86773682
49538,WTG-J,30-Aug-22 00:10:00,22713319,85.02581024,85,85.00140381,85,85.02186584,85,3329639,114.9205933,-3278.5,-1.603075981,9078733,34.8693161,-3.700000048,0,Repair,29.3677063,28.73605347,27.58789635,0,0,19.85035706,-35.30353928,3.603493929,38.30353928
49682,WTG-J,31-Aug-22 00:10:00,22713319,0,89,0,89,0,89,3329639,1027.44812,-3278.5,-1.16653657,9078733,34.87426758,-3.700000048,0,Repair,32.86815262,0,30.46077347,0,0,17.09533882,265.3292847,6.853681087,100
49826,WTG-J,01-Sep-22 00:10:00,22713319,0,89,0,89,0,89,3329639,2064.595947,-3278.5,-1.223138809,9078733,33.38602066,-3.700000048,0,Repair,32.23840714,0,30.43766785,0,0,43.0800972,246,8.858510971,80.90789795
49970,WTG-J,02-Sep-22 00:10:00,22713319,0,89,0,89,0,89,3329639,812.7825317,-3278.5,-1.219713926,9078733,29.67844391,-3.700000048,0,Repair,25.07645798,0,28.34423065,0,0,20.69314194,322.7506104,6.229969025,157.3776703
50114,WTG-J,03-Sep-22 00:10:00,22713319,91.99999237,89,91.99998474,89,91.99998474,89,3329639,1408.046143,-3278.5,-3.379413843,9078733,34.72160721,-3.700000048,0,Repair,33.37085342,29.78988647,29.82151031,0,0,6.310921192,261.1329346,7.540585995,5.657710552
50258,WTG-J,04-Sep-22 00:10:00,22713319,91.99999237,89,91.99998474,89,91.99998474,89,3329639,41.02352524,-3278.5,-1.427001238,9078733,37.89580154,-3.700000048,0,Repair,33.52500153,32.83898926,31.53399658,0,0,3.817376614,214,3.11659956,57
50402,WTG-J,05-Sep-22 00:10:00,22713319,91.99999237,89,91.99998474,89,91.99998474,89,3329639,1269.095703,-3278.5,-1.512409687,9078733,36.40003586,-3.700000048,0,Repair,30.89884186,29.93994522,28.89307785,0,0,30.42443657,225.2292938,7.312323093,68.22929382
50546,WTG-J,06-Sep-22 00:10:00,22713319,91.99999237,89,91.99998474,89,91.99998474,89,3329639,2816.402588,-3278.5,-1.435220122,9078733,36.9631424,-3.700000048,0,Repair,30.67152023,31.68260956,30.06934929,0,0,7.647829056,300,12.25508881,143
50690,WTG-J,07-Sep-22 00:10:00,22713319,91.99999237,89,91.99998474,89,91.99998474,89,3329639,1071.877563,-3278.5,-1.420691967,9078733,38.06887054,-3.700000048,0,Repair,31.94640732,32.75156784,31.26174355,0,0,3.817376614,296.7062988,6.962844372,140
50834,WTG-J,08-Sep-22 00:10:00,22713319,91.99999237,89,91.99998474,89,91.99998474,89,3329639,1272.816162,-3278.5,-1.538447261,9078733,39.03503036,-3.700000048,0,Repair,34.18106461,29.86232185,31.80996132,0,0,8.016489983,279.0884094,7.319847107,1.31605947
50978,WTG-J,09-Sep-22 00:10:00,22713319,91.99999237,89,91.99998474,89,91.99998474,89,3329639,1707.894653,-3278.5,-1.362513185,9078733,38.55168533,-3.700000048,0,Repair,33.54700089,30.14264679,30.39447403,0,0,3.894580841,328.8835754,8.196860313,1.00964582
51122,WTG-J,10-Sep-22 00:10:00,22713319,91.99999237,89,91.99998474,89,91.99998474,89,3329639,2412.895264,-3278.5,-1.638130188,9078733,37.86279678,-3.700000048,0,Repair,32.75796127,29.81371498,29.67022514,0,0,13.32382107,302.3379517,9.650259972,6.66204834
51266,WTG-J,11-Sep-22 00:10:00,22713319,91.99999237,89,91.99998474,89,91.99998474,89,3329639,1418.038086,-3278.5,-1.563860774,9078733,30.54772758,-3.700000048,0,Repair,23.57756233,18.02204132,23.94898605,0,0,24.05428886,158.9987946,7.512412071,10.39245605
51410,WTG-J,12-Sep-22 00:10:00,22713319,91.99999237,89,91.99998474,89,91.99998474,89,3329639,13.02557659,-3278.5,-2.448487282,9078733,28.25952911,-3.700000048,0,Repair,24.53025818,23.75501251,22.23417664,0,0,2.90537262,245,1.480234623,47.24528885
51554,WTG-J,13-Sep-22 00:10:00,22713319,0,89,0,89,0,89,3329639,1232.488892,-3278.5,-1.696472764,9078733,29.66550446,-3.700000048,0,Repair,27.12503242,0,26.59369087,0,0,30.58518028,321.6726074,7.241789818,156.6726074
51698,WTG-J,14-Sep-22 00:10:00,22713319,0,89,0,89,0,89,3329639,2819.97168,-3278.5,-1.941437006,9078733,30.41600227,-3.700000048,0,Repair,29.02325058,0,28.28655815,0,0,45.74630356,311.706543,16.08439636,146.7543335
51842,WTG-J,15-Sep-22 00:10:00,22713319,0,89,0,89,0,89,3329639,2820,-3278.5,-1.286917329,9078733,30.11004448,-3.700000048,0,Repair,28.55187988,0,28.32384491,0,0,52.70720291,314.168457,14.99976254,149.168457
51986,WTG-J,16-Sep-22 00:10:00,22713319,0,89,0,89,0,89,3329639,2819.809082,-3278.5,-1.20819056,9078733,29.70430946,-3.700000048,0,Repair,27.64417076,0,28.10375023,0,0,25.73088837,324.4199524,15.72640228,159.4199524
52130,WTG-J,17-Sep-22 00:10:00,22713319,0,89,0,89,0,89,3329639,2819.28418,-3278.5,-1.164328098,9078733,30.44216537,-3.700000048,0,Repair,29.5954628,0,28.90219307,0,0,48.0989418,323.3496094,15.95023537,158
